file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject7_run1_log_preprocessed.csv,VAL,326,-1.3924880027770996,-3.894974138832683,True,"[9, 10]"
subject7_run1_log_preprocessed.csv,VAL,330,-1.2596659660339355,-3.5227491844322847,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,334,-1.26131272315979,-3.527364112128846,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,338,-1.407305121421814,-3.936498131741623,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,342,-1.265538215637207,-3.5392057747271024,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,346,-1.1840486526489258,-3.3108366756590404,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,350,-1.4153413772583008,-3.959019206072613,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,354,-1.6870121955871582,-4.720358667836154,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,358,-1.0997610092163086,-3.0746261416051897,True,"[10, 11]"
subject7_run1_log_preprocessed.csv,VAL,362,-1.475782871246338,-4.128402486853744,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,366,-1.2941792011260986,-3.6194702382076613,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,370,-1.2470911741256714,-3.487509163578674,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,374,-1.2359228134155273,-3.456210572938183,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,378,-1.2666300535202026,-3.5422655780261327,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,382,-1.2297418117523193,-3.4388887254597766,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,386,-1.4684789180755615,-4.1079336422056825,True,"[11, 12]"
subject7_run1_log_preprocessed.csv,VAL,390,-1.4021036624908447,-3.9219213878452814,True,"[12, 13]"
subject7_run1_log_preprocessed.csv,VAL,394,-1.1551477909088135,-3.2298439262092833,True,"[12, 13]"
