file,split,frame_idx,frame_mean,z_score,iqr_outlier,window_indices
subject19_run5_non_log_preprocessed.csv,VAL,449,0.8863884210586548,3.031283040471477,True,"[13, 14]"
subject19_run5_non_log_preprocessed.csv,VAL,535,0.903913140296936,3.0920624656444238,True,"[16, 17]"
subject19_run5_non_log_preprocessed.csv,VAL,536,0.958847165107727,3.282585258337319,True,"[16, 17]"
subject19_run5_non_log_preprocessed.csv,VAL,537,0.9677327871322632,3.3134024709620817,True,"[16, 17]"
subject19_run5_non_log_preprocessed.csv,VAL,538,0.930568516254425,3.1845089354814977,True,"[16, 17]"
subject19_run5_non_log_preprocessed.csv,VAL,539,0.9091416001319885,3.1101958678971777,True,"[16, 17]"
subject20_run1_non_log_preprocessed.csv,TRAIN,349,0.8807214498519897,3.011628788227575,True,"[10, 11]"
subject20_run1_non_log_preprocessed.csv,TRAIN,357,0.9329553246498108,3.1927868907683714,True,"[10, 11]"
subject20_run1_non_log_preprocessed.csv,TRAIN,361,0.9449864625930786,3.234513416507563,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,365,0.9837169647216797,3.368838972542367,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,369,0.9980882406234741,3.4186815906429096,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,373,0.9971773028373718,3.4155222661336375,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,377,1.012152075767517,3.4674579393055915,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,381,0.9575298428535461,3.2780165067192195,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,385,0.9346449971199036,3.198647031525346,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,389,0.9358978271484375,3.202992110492852,True,"[11, 12]"
subject20_run1_non_log_preprocessed.csv,TRAIN,393,0.9401758909225464,3.2178293386109242,True,"[12, 13]"
subject20_run1_non_log_preprocessed.csv,TRAIN,397,0.9005581140518188,3.080426526497796,True,"[12, 13]"
subject20_run1_non_log_preprocessed.csv,TRAIN,401,0.9196205139160156,3.1465389526319547,True,"[12, 13]"
subject20_run1_non_log_preprocessed.csv,TRAIN,405,0.9286731481552124,3.1779353988675907,True,"[12, 13]"
subject20_run1_non_log_preprocessed.csv,TRAIN,421,0.8850270509719849,3.02656152167335,True,"[13, 14]"
subject20_run1_non_log_preprocessed.csv,TRAIN,425,0.8991501331329346,3.0755433514956354,True,"[13, 14]"
subject20_run1_non_log_preprocessed.csv,TRAIN,433,0.8816107511520386,3.0147130728365092,True,"[13, 14]"
subject20_run1_non_log_preprocessed.csv,TRAIN,441,0.888740062713623,3.0394390300801155,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,430,0.8921470642089844,3.051255230364745,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,434,0.9651384353637695,3.3044047114521313,True,"[13, 14]"
subject20_run2_non_log_preprocessed.csv,TRAIN,438,1.107825517654419,3.7992736290828564,True,"[13, 14]"
